test,time_window,time_leap,pattern,frequency,length,size
smartdevices, 300000, 360000, 0110, 8, 2, 2
smartdevices, 300000, 360000, 011221, 7, 3, 3
smartdevices, 300000, 360000, 011001, 1, 3, 2
smartdevices, 300000, 420000, 01, 1593, 1, 2
smartdevices, 300000, 420000, 0112, 267, 2, 3
smartdevices, 300000, 420000, 0110, 8, 2, 2
smartdevices, 300000, 420000, 011221, 7, 3, 3
smartdevices, 300000, 420000, 011001, 1, 3, 2
smartdevices, 300000, 480000, 01, 1593, 1, 2
smartdevices, 300000, 480000, 0112, 267, 2, 3
smartdevices, 300000, 480000, 0110, 8, 2, 2
smartdevices, 300000, 480000, 011221, 7, 3, 3
smartdevices, 300000, 480000, 011001, 1, 3, 2
smartdevices, 300000, 540000, 01, 1593, 1, 2
smartdevices, 300000, 540000, 0112, 267, 2, 3
smartdevices, 300000, 540000, 0110, 8, 2, 2
smartdevices, 300000, 540000, 011221, 7, 3, 3
smartdevices, 300000, 540000, 011001, 1, 3, 2
smartdevices, 300000, 600000, 01, 1593, 1, 2
smartdevices, 300000, 600000, 0112, 267, 2, 3
smartdevices, 300000, 600000, 0110, 8, 2, 2
smartdevices, 300000, 600000, 011221, 7, 3, 3
smartdevices, 300000, 600000, 011001, 1, 3, 2
smartdevices, 360000, 300000, 01, 1593, 1, 2
smartdevices, 360000, 300000, 0112, 267, 2, 3
smartdevices, 360000, 300000, 0110, 8, 2, 2
smartdevices, 360000, 300000, 011221, 7, 3, 3
smartdevices, 360000, 300000, 011001, 1, 3, 2
smartdevices, 360000, 360000, 01, 1593, 1, 2
smartdevices, 360000, 360000, 0112, 323, 2, 3
smartdevices, 360000, 360000, 0110, 8, 2, 2
smartdevices, 360000, 360000, 011221, 7, 3, 3
smartdevices, 360000, 360000, 011001, 1, 3, 2
smartdevices, 360000, 420000, 01, 1593, 1, 2
smartdevices, 360000, 420000, 0112, 323, 2, 3
smartdevices, 360000, 420000, 0110, 8, 2, 2
smartdevices, 360000, 420000, 011221, 7, 3, 3
smartdevices, 360000, 420000, 011001, 1, 3, 2
smartdevices, 360000, 480000, 01, 1593, 1, 2
smartdevices, 360000, 480000, 0112, 323, 2, 3
smartdevices, 360000, 480000, 0110, 8, 2, 2
smartdevices, 360000, 480000, 011221, 7, 3, 3
smartdevices, 360000, 480000, 011001, 1, 3, 2
smartdevices, 360000, 540000, 01, 1593, 1, 2
smartdevices, 360000, 540000, 0112, 323, 2, 3
smartdevices, 360000, 540000, 0110, 8, 2, 2
smartdevices, 360000, 540000, 011221, 7, 3, 3
smartdevices, 360000, 540000, 011001, 1, 3, 2
smartdevices, 360000, 600000, 01, 1593, 1, 2
smartdevices, 360000, 600000, 0112, 323, 2, 3
smartdevices, 360000, 600000, 0110, 8, 2, 2
smartdevices, 360000, 600000, 011221, 7, 3, 3
smartdevices, 360000, 600000, 011001, 1, 3, 2
smartdevices, 420000, 300000, 01, 1593, 1, 2
smartdevices, 420000, 300000, 0112, 267, 2, 3
smartdevices, 420000, 300000, 0110, 8, 2, 2
smartdevices, 420000, 300000, 011221, 7, 3, 3
smartdevices, 420000, 300000, 011001, 1, 3, 2
smartdevices, 420000, 360000, 01, 1593, 1, 2
smartdevices, 420000, 360000, 0112, 323, 2, 3
smartdevices, 420000, 360000, 0110, 8, 2, 2
smartdevices, 420000, 360000, 011221, 7, 3, 3
smartdevices, 420000, 360000, 011001, 1, 3, 2
smartdevices, 420000, 420000, 01, 1593, 1, 2
smartdevices, 420000, 420000, 0112, 334, 2, 3
smartdevices, 420000, 420000, 0110, 8, 2, 2
smartdevices, 420000, 420000, 011221, 7, 3, 3
smartdevices, 420000, 420000, 011001, 1, 3, 2
smartdevices, 420000, 480000, 01, 1593, 1, 2
smartdevices, 420000, 480000, 0112, 334, 2, 3
smartdevices, 420000, 480000, 0110, 8, 2, 2
smartdevices, 420000, 480000, 011221, 7, 3, 3
smartdevices, 420000, 480000, 011001, 1, 3, 2
smartdevices, 420000, 540000, 01, 1593, 1, 2
smartdevices, 420000, 540000, 0112, 334, 2, 3
smartdevices, 420000, 540000, 0110, 8, 2, 2
smartdevices, 420000, 540000, 011221, 7, 3, 3
smartdevices, 420000, 540000, 011001, 1, 3, 2
smartdevices, 420000, 600000, 01, 1593, 1, 2
smartdevices, 420000, 600000, 0112, 334, 2, 3
smartdevices, 420000, 600000, 0110, 8, 2, 2
smartdevices, 420000, 600000, 011221, 7, 3, 3
smartdevices, 420000, 600000, 011001, 1, 3, 2
smartdevices, 480000, 300000, 01, 1593, 1, 2
smartdevices, 480000, 300000, 0112, 267, 2, 3
smartdevices, 480000, 300000, 0110, 8, 2, 2
smartdevices, 480000, 300000, 011221, 7, 3, 3
smartdevices, 480000, 300000, 011001, 1, 3, 2
smartdevices, 480000, 360000, 01, 1593, 1, 2
smartdevices, 480000, 360000, 0112, 323, 2, 3
smartdevices, 480000, 360000, 0110, 8, 2, 2
smartdevices, 480000, 360000, 011221, 7, 3, 3
smartdevices, 480000, 360000, 011001, 1, 3, 2
smartdevices, 480000, 420000, 01, 1593, 1, 2
smartdevices, 480000, 420000, 0112, 334, 2, 3
smartdevices, 480000, 420000, 0110, 8, 2, 2
smartdevices, 480000, 420000, 011221, 7, 3, 3
smartdevices, 480000, 420000, 011001, 1, 3, 2
smartdevices, 480000, 480000, 01, 1593, 1, 2
smartdevices, 480000, 480000, 0112, 363, 2, 3
smartdevices, 480000, 480000, 0110, 8, 2, 2
smartdevices, 480000, 480000, 011221, 7, 3, 3
smartdevices, 480000, 480000, 011001, 1, 3, 2
smartdevices, 480000, 540000, 01, 1593, 1, 2
smartdevices, 480000, 540000, 0112, 363, 2, 3
smartdevices, 480000, 540000, 0110, 8, 2, 2
smartdevices, 480000, 540000, 011221, 7, 3, 3
smartdevices, 480000, 540000, 011001, 1, 3, 2
smartdevices, 480000, 600000, 01, 1593, 1, 2
smartdevices, 480000, 600000, 0112, 363, 2, 3
smartdevices, 480000, 600000, 0110, 8, 2, 2
smartdevices, 480000, 600000, 011221, 7, 3, 3
smartdevices, 480000, 600000, 011001, 1, 3, 2
smartdevices, 540000, 300000, 01, 1593, 1, 2
smartdevices, 540000, 300000, 0112, 267, 2, 3
smartdevices, 540000, 300000, 0110, 8, 2, 2
smartdevices, 540000, 300000, 011221, 7, 3, 3
smartdevices, 540000, 300000, 011001, 1, 3, 2
smartdevices, 540000, 360000, 01, 1593, 1, 2
smartdevices, 540000, 360000, 0112, 323, 2, 3
smartdevices, 540000, 360000, 0110, 8, 2, 2
smartdevices, 540000, 360000, 011221, 7, 3, 3
smartdevices, 540000, 360000, 011001, 1, 3, 2
smartdevices, 540000, 420000, 01, 1593, 1, 2
smartdevices, 540000, 420000, 0112, 334, 2, 3
smartdevices, 540000, 420000, 0110, 8, 2, 2
smartdevices, 540000, 420000, 011221, 7, 3, 3
smartdevices, 540000, 420000, 011001, 1, 3, 2
smartdevices, 540000, 480000, 01, 1593, 1, 2
smartdevices, 540000, 480000, 0112, 363, 2, 3
smartdevices, 540000, 480000, 0110, 8, 2, 2
smartdevices, 540000, 480000, 011221, 7, 3, 3
smartdevices, 540000, 480000, 011001, 1, 3, 2
smartdevices, 540000, 540000, 01, 1593, 1, 2
smartdevices, 540000, 540000, 0112, 388, 2, 3
smartdevices, 540000, 540000, 0110, 8, 2, 2
smartdevices, 540000, 540000, 011221, 7, 3, 3
smartdevices, 540000, 540000, 011001, 1, 3, 2
smartdevices, 540000, 600000, 01, 1593, 1, 2
smartdevices, 540000, 600000, 0112, 388, 2, 3
smartdevices, 540000, 600000, 0110, 8, 2, 2
smartdevices, 540000, 600000, 011221, 7, 3, 3
smartdevices, 540000, 600000, 011001, 1, 3, 2
smartdevices, 600000, 300000, 01, 1593, 1, 2
smartdevices, 600000, 300000, 0112, 267, 2, 3
smartdevices, 600000, 300000, 0110, 8, 2, 2
smartdevices, 600000, 300000, 011221, 7, 3, 3
smartdevices, 600000, 300000, 011001, 1, 3, 2
smartdevices, 600000, 360000, 01, 1593, 1, 2
smartdevices, 600000, 360000, 0112, 323, 2, 3
smartdevices, 600000, 360000, 0110, 8, 2, 2
smartdevices, 600000, 360000, 011221, 7, 3, 3
smartdevices, 600000, 360000, 011001, 1, 3, 2
smartdevices, 600000, 420000, 01, 1593, 1, 2
smartdevices, 600000, 420000, 0112, 334, 2, 3
smartdevices, 600000, 420000, 0110, 8, 2, 2
smartdevices, 600000, 420000, 011221, 7, 3, 3
smartdevices, 600000, 420000, 011001, 1, 3, 2
smartdevices, 600000, 480000, 01, 1593, 1, 2
smartdevices, 600000, 480000, 0112, 363, 2, 3
smartdevices, 600000, 480000, 0110, 8, 2, 2
smartdevices, 600000, 480000, 011221, 7, 3, 3
smartdevices, 600000, 480000, 011001, 1, 3, 2
smartdevices, 600000, 540000, 01, 1593, 1, 2
smartdevices, 600000, 540000, 0112, 388, 2, 3
smartdevices, 600000, 540000, 0110, 8, 2, 2
smartdevices, 600000, 540000, 011221, 7, 3, 3
smartdevices, 600000, 540000, 011001, 1, 3, 2
smartdevices, 600000, 600000, 01, 1593, 1, 2
smartdevices, 600000, 600000, 0112, 413, 2, 3
smartdevices, 600000, 600000, 0110, 8, 2, 2
smartdevices, 600000, 600000, 011221, 7, 3, 3
smartdevices, 600000, 600000, 011001, 1, 3, 2
