test,time_window,time_leap,pattern,frequency,length,size
itsecurity, 420000, 120000, 011001122334, 2, 6, 5
itsecurity, 420000, 120000, 01100110, 2, 4, 2
itsecurity, 420000, 120000, 011001100223, 1, 6, 4
itsecurity, 420000, 120000, 0110011001, 1, 5, 2
itsecurity, 420000, 180000, 01, 6766, 1, 2
itsecurity, 420000, 180000, 0112, 1735, 2, 3
itsecurity, 420000, 180000, 011223, 434, 3, 4
itsecurity, 420000, 180000, 011002, 102, 3, 3
itsecurity, 420000, 180000, 0112211334, 97, 5, 5
itsecurity, 420000, 180000, 01122334, 96, 4, 5
itsecurity, 420000, 180000, 01100223, 80, 4, 4
itsecurity, 420000, 180000, 0112211223, 57, 5, 4
itsecurity, 420000, 180000, 0110011223, 52, 5, 4
itsecurity, 420000, 180000, 0112211003, 38, 5, 4
itsecurity, 420000, 180000, 01100112, 31, 4, 3
itsecurity, 420000, 180000, 01122113, 25, 4, 4
itsecurity, 420000, 180000, 0110011002, 19, 5, 3
itsecurity, 420000, 180000, 011221, 16, 3, 3
itsecurity, 420000, 180000, 0110022334, 16, 5, 5
itsecurity, 420000, 180000, 0110, 12, 2, 2
itsecurity, 420000, 180000, 0112211331, 7, 5, 4
itsecurity, 420000, 180000, 011001, 5, 3, 2
itsecurity, 420000, 180000, 011221133445, 4, 6, 6
itsecurity, 420000, 180000, 011221122334, 3, 6, 5
itsecurity, 420000, 180000, 0112211221, 3, 5, 3
itsecurity, 420000, 180000, 01122112, 3, 4, 3
itsecurity, 420000, 180000, 01100220, 3, 4, 3
itsecurity, 420000, 180000, 0110011221, 3, 5, 3
itsecurity, 420000, 180000, 011221100334, 2, 6, 5
itsecurity, 420000, 180000, 0112211001, 2, 5, 3
itsecurity, 420000, 180000, 01122110, 2, 4, 3
itsecurity, 420000, 180000, 011001122334, 2, 6, 5
itsecurity, 420000, 180000, 01100110, 2, 4, 2
itsecurity, 420000, 180000, 011001100223, 1, 6, 4
itsecurity, 420000, 180000, 0110011001, 1, 5, 2
itsecurity, 420000, 240000, 01, 6766, 1, 2
itsecurity, 420000, 240000, 0112, 1970, 2, 3
itsecurity, 420000, 240000, 011223, 459, 3, 4
itsecurity, 420000, 240000, 011002, 109, 3, 3
itsecurity, 420000, 240000, 0112211334, 97, 5, 5
itsecurity, 420000, 240000, 01122334, 96, 4, 5
itsecurity, 420000, 240000, 01100223, 83, 4, 4
itsecurity, 420000, 240000, 0112211223, 57, 5, 4
itsecurity, 420000, 240000, 0110011223, 52, 5, 4
itsecurity, 420000, 240000, 0112211003, 38, 5, 4
itsecurity, 420000, 240000, 01100112, 32, 4, 3
itsecurity, 420000, 240000, 01122113, 25, 4, 4
itsecurity, 420000, 240000, 011221, 19, 3, 3
itsecurity, 420000, 240000, 0110011002, 19, 5, 3
itsecurity, 420000, 240000, 0110022334, 16, 5, 5
itsecurity, 420000, 240000, 0110, 13, 2, 2
itsecurity, 420000, 240000, 0112211331, 7, 5, 4
itsecurity, 420000, 240000, 011001, 6, 3, 2
itsecurity, 420000, 240000, 011221133445, 4, 6, 6
itsecurity, 420000, 240000, 011221122334, 3, 6, 5
itsecurity, 420000, 240000, 0112211221, 3, 5, 3
itsecurity, 420000, 240000, 01122112, 3, 4, 3
itsecurity, 420000, 240000, 01100220, 3, 4, 3
itsecurity, 420000, 240000, 0110011221, 3, 5, 3
itsecurity, 420000, 240000, 011221100334, 2, 6, 5
itsecurity, 420000, 240000, 0112211001, 2, 5, 3
itsecurity, 420000, 240000, 01122110, 2, 4, 3
itsecurity, 420000, 240000, 011001122334, 2, 6, 5
itsecurity, 420000, 240000, 01100110, 2, 4, 2
itsecurity, 420000, 240000, 011001100223, 1, 6, 4
itsecurity, 420000, 240000, 0110011001, 1, 5, 2
itsecurity, 420000, 300000, 01, 6766, 1, 2
itsecurity, 420000, 300000, 0112, 2358, 2, 3
itsecurity, 420000, 300000, 011223, 731, 3, 4
itsecurity, 420000, 300000, 011002, 184, 3, 3
itsecurity, 420000, 300000, 01122334, 123, 4, 5
itsecurity, 420000, 300000, 01100223, 100, 4, 4
itsecurity, 420000, 300000, 0112211334, 97, 5, 5
itsecurity, 420000, 300000, 0112211223, 57, 5, 4
itsecurity, 420000, 300000, 0110011223, 53, 5, 4
itsecurity, 420000, 300000, 0112211003, 38, 5, 4
itsecurity, 420000, 300000, 01100112, 35, 4, 3
itsecurity, 420000, 300000, 011221, 32, 3, 3
itsecurity, 420000, 300000, 01122113, 25, 4, 4
itsecurity, 420000, 300000, 0110011002, 19, 5, 3
itsecurity, 420000, 300000, 0110022334, 18, 5, 5
itsecurity, 420000, 300000, 0110, 16, 2, 2
itsecurity, 420000, 300000, 011001, 9, 3, 2
itsecurity, 420000, 300000, 0112211331, 7, 5, 4
itsecurity, 420000, 300000, 011221133445, 4, 6, 6
itsecurity, 420000, 300000, 011221122334, 3, 6, 5
itsecurity, 420000, 300000, 0112211221, 3, 5, 3
itsecurity, 420000, 300000, 01122112, 3, 4, 3
itsecurity, 420000, 300000, 01100220, 3, 4, 3
itsecurity, 420000, 300000, 0110011221, 3, 5, 3
itsecurity, 420000, 300000, 011221100334, 2, 6, 5
itsecurity, 420000, 300000, 0112211001, 2, 5, 3
itsecurity, 420000, 300000, 01122110, 2, 4, 3
itsecurity, 420000, 300000, 011001122334, 2, 6, 5
itsecurity, 420000, 300000, 01100110, 2, 4, 2
itsecurity, 420000, 300000, 011001100223, 1, 6, 4
itsecurity, 420000, 300000, 0110011001, 1, 5, 2
itsecurity, 420000, 360000, 01, 6766, 1, 2
itsecurity, 420000, 360000, 0112, 2784, 2, 3
itsecurity, 420000, 360000, 011223, 770, 3, 4
itsecurity, 420000, 360000, 011002, 192, 3, 3
itsecurity, 420000, 360000, 01122334, 141, 4, 5
itsecurity, 420000, 360000, 01100223, 106, 4, 4
itsecurity, 420000, 360000, 0112211334, 97, 5, 5
itsecurity, 420000, 360000, 0112211223, 57, 5, 4
itsecurity, 420000, 360000, 0110011223, 53, 5, 4
