test,time_window,time_leap,pattern,frequency,length,size
smartdevices, 840000, 600000, 0110, 8, 2, 2
smartdevices, 840000, 600000, 011221, 7, 3, 3
smartdevices, 840000, 600000, 011001, 1, 3, 2
smartdevices, 840000, 660000, 01, 1593, 1, 2
smartdevices, 840000, 660000, 0112, 432, 2, 3
smartdevices, 840000, 660000, 0110, 8, 2, 2
smartdevices, 840000, 660000, 011221, 7, 3, 3
smartdevices, 840000, 660000, 011001, 1, 3, 2
smartdevices, 840000, 720000, 01, 1593, 1, 2
smartdevices, 840000, 720000, 0112, 467, 2, 3
smartdevices, 840000, 720000, 0110, 8, 2, 2
smartdevices, 840000, 720000, 011221, 7, 3, 3
