test,time_window,time_leap,pattern,frequency,length,size
model_BA_5000_0.5_3, 3600000, 3600000, 011223322445566778899:, 359, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122332244556677889, 317, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 0110022334, 282, 5, 5
model_BA_5000_0.5_3, 3600000, 3600000, 011223344554466778899:, 274, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112233443355667, 253, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 011223322445566778, 243, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455446677889, 228, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011221133445, 212, 6, 6
model_BA_5000_0.5_3, 3600000, 3600000, 0112233224455667, 199, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 011220033445566778, 161, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122003344556677889, 159, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122113300445566778899:, 151, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344335566778899:, 148, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112211330044556677889, 145, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 0112200334455667, 144, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 011220033445566778899:, 142, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011223344554466778, 140, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122334433556, 136, 7, 7
model_BA_5000_0.5_3, 3600000, 3600000, 01100223, 132, 4, 4
model_BA_5000_0.5_3, 3600000, 3600000, 0110022334433556677889, 130, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122113344554466778899:, 127, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011223344552266778899:, 122, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122003344556, 122, 7, 7
model_BA_5000_0.5_3, 3600000, 3600000, 01122332244556, 120, 7, 7
model_BA_5000_0.5_3, 3600000, 3600000, 01122113300445566778, 120, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122113344556655778899:, 115, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344335566778, 109, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011223344115566778899:, 107, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122334411556677889, 105, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 0112211334455446677889, 105, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455226677889, 104, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01100223322445566778899:, 103, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112211334, 99, 5, 5
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556633778899:, 97, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344554466778899:, 97, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011221133004455667, 93, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455663377889, 90, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011223344115566778, 88, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122334433551166778899:, 86, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0110022332244556677889, 86, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011220033445, 85, 6, 6
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677889988:, 81, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011223344335, 80, 6, 6
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445544667, 79, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556655778899:, 78, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112211334455665577889, 75, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011223344552266778, 74, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011223300445566778, 74, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445566778899::8, 72, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455667788229, 72, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011223300445566778899:, 72, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122330044556677889, 72, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455446622778899:, 70, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112233443355116677889, 70, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455667788779, 69, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 0112233004455667, 69, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 0110022334455446677889, 69, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677886, 64, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122113344552266778899:, 64, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011002233443355667, 64, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677887799:, 63, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011223322445, 63, 6, 6
model_BA_5000_0.5_3, 3600000, 3600000, 01122113344554466778, 63, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455667788997, 61, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677882299:, 60, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556633778, 60, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 0112211330044556, 60, 8, 7
model_BA_5000_0.5_3, 3600000, 3600000, 0112233441155667, 58, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 01100223322445566778, 55, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455446, 54, 7, 7
model_BA_5000_0.5_3, 3600000, 3600000, 0112211334455226677889, 54, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122332244005566778899:, 53, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122330044556, 51, 7, 7
model_BA_5000_0.5_3, 3600000, 3600000, 01122003344335566778899:, 50, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011002, 50, 3, 3
model_BA_5000_0.5_3, 3600000, 3600000, 0112200334, 49, 5, 5
model_BA_5000_0.5_3, 3600000, 3600000, 011223344225, 47, 6, 6
model_BA_5000_0.5_3, 3600000, 3600000, 0112233224, 47, 5, 5
model_BA_5000_0.5_3, 3600000, 3600000, 01122003344225566778899:, 46, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344554466778, 46, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677448899:, 45, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455336, 45, 7, 7
model_BA_5000_0.5_3, 3600000, 3600000, 0112233442255667, 45, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445566775, 44, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 011223344005566778899:, 44, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011223344005566778, 44, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011223344553366778, 43, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122334400556677889, 43, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 0112233224400556677889, 43, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 0112211330044553366778899:, 43, 13, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112200334433552266778899:, 43, 13, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112200334422556677889, 43, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344552266778899:, 43, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445566778899::9, 42, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677889922:, 42, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455667788992, 42, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677668899:, 42, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445544662277889, 42, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122334433551166778, 42, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455664, 41, 7, 7
model_BA_5000_0.5_3, 3600000, 3600000, 01122334422556, 41, 7, 7
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445522667, 40, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677668, 39, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455660077889, 39, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677889933:, 38, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112233442, 38, 5, 5
model_BA_5000_0.5_3, 3600000, 3600000, 01122113344556655778, 38, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455665577889, 37, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556600778899:, 37, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445533667, 37, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 011223344553, 37, 6, 6
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455667766889, 36, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011221133445544667, 36, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 01122113344552266778, 36, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 0110022334433556, 36, 8, 7
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455667788998, 35, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677885, 35, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556600778, 35, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122332244005566778, 35, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011223300445, 35, 6, 6
model_BA_5000_0.5_3, 3600000, 3600000, 01122113344556633778899:, 35, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112211330044554466778899:, 35, 13, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011221133004455446633778899:, 35, 14, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011221133004455336677889, 35, 12, 10
model_BA_5000_0.5_3, 3600000, 3600000, 0112200334433556677889, 35, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011220033443355226677889, 35, 12, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122003344225566778, 35, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 0110022334455446622778899:, 35, 13, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0110022334455226677889, 35, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344115566778899:, 35, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445566557, 34, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 0112233440055667, 34, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 01122113, 34, 4, 4
model_BA_5000_0.5_3, 3600000, 3600000, 01122112233445566778, 34, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445566774, 33, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556655778, 33, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445566447, 33, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344556633778899:, 33, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445566778899::7, 32, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122113344556677228899:, 32, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122113344556622778899:, 32, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0110022334411556677889, 32, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445566778899::3, 31, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445566778899::2, 31, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455667788996, 31, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677118899:, 31, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455667711889, 31, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677118, 31, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455663, 31, 7, 7
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445566778899::1, 30, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445566778899::0, 30, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677887, 30, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455667744889, 30, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445566337, 30, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445566007, 30, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 01122334411556, 30, 7, 7
model_BA_5000_0.5_3, 3600000, 3600000, 01122113344556677448899:, 30, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011221122334455667, 30, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 0110022334455663377889, 30, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677882, 29, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011223344550066778899:, 29, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677558, 28, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677228, 28, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011223311445, 28, 6, 6
model_BA_5000_0.5_3, 3600000, 3600000, 0112211334455662277889, 28, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122113300445, 28, 7, 6
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344556677889988:, 28, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011002233224455667, 28, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677889977:, 27, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011223344225566778, 27, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344115566778, 27, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455667788993, 26, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455667788669, 26, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677881199:, 26, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677881, 26, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122334400556, 26, 7, 7
model_BA_5000_0.5_3, 3600000, 3600000, 0112233114, 26, 5, 5
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455667788990, 25, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122003, 25, 4, 4
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455667788339, 24, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 0112233443355667788229, 24, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 0112233443355226, 24, 8, 7
model_BA_5000_0.5_3, 3600000, 3600000, 0112211334455667722889, 24, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011221133445522667, 24, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 0112211223344556, 24, 8, 7
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344551166778899:, 24, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677889900:, 23, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677008899:, 23, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455667700889, 23, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011002233445544667, 23, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455667788991, 22, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455667788119, 22, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455226, 22, 7, 7
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344556611778899:, 22, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0110022332244556, 22, 8, 7
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445566778899::6, 21, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455667788995, 21, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455660, 21, 7, 7
model_BA_5000_0.5_3, 3600000, 3600000, 0112233443355226677889, 21, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011223322440055667, 21, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 01122331144556, 21, 7, 7
model_BA_5000_0.5_3, 3600000, 3600000, 0112233004, 21, 5, 5
model_BA_5000_0.5_3, 3600000, 3600000, 0112211334455665577338899:, 21, 13, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112211334455663377889, 21, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011002233445544662277889, 21, 12, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344552266778, 21, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455667722889, 20, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455662, 20, 7, 7
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455446622778, 20, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011223344552, 20, 6, 6
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455006677889, 20, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011223344335511667, 20, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 0112233443, 20, 5, 5
model_BA_5000_0.5_3, 3600000, 3600000, 01122334422556677889, 20, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122113344556677885599:, 20, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112211334455667744889, 20, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122113344556622778, 20, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 0112211334455446, 20, 8, 7
model_BA_5000_0.5_3, 3600000, 3600000, 01122113300445544663377889, 20, 13, 10
model_BA_5000_0.5_3, 3600000, 3600000, 0112211330044553366778, 20, 11, 9
model_BA_5000_0.5_3, 3600000, 3600000, 0112211223344556677889, 20, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 0112200334433552266778, 20, 11, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011220033442255667, 20, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344556633778, 20, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344335, 20, 7, 6
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445566770, 19, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 01122331, 19, 4, 4
model_BA_5000_0.5_3, 3600000, 3600000, 011221133445566557, 19, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677880, 18, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677228899:, 18, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011223344550066778, 18, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122334433556677882299:, 18, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122334433552266778899:, 18, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122334433552266778, 18, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011223344335522667, 18, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 011223344115, 18, 6, 6
model_BA_5000_0.5_3, 3600000, 3600000, 0112233440, 18, 5, 5
model_BA_5000_0.5_3, 3600000, 3600000, 011221133004455446677889, 18, 12, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122003344335566778, 18, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 0110022334455661177889, 18, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011002233441155667, 18, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677008, 17, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011223344554, 17, 6, 6
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455006, 17, 7, 7
model_BA_5000_0.5_3, 3600000, 3600000, 01122332, 17, 4, 4
model_BA_5000_0.5_3, 3600000, 3600000, 011001122334455667, 17, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445566771, 16, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 011223344551, 16, 6, 6
model_BA_5000_0.5_3, 3600000, 3600000, 011223344005, 16, 6, 6
model_BA_5000_0.5_3, 3600000, 3600000, 0112211334455667722889944:, 16, 13, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122113344556677228, 16, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011221133445566227788339, 16, 12, 10
model_BA_5000_0.5_3, 3600000, 3600000, 0112211334455226, 16, 8, 7
model_BA_5000_0.5_3, 3600000, 3600000, 0112211330044554466778, 16, 11, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122112233445, 16, 7, 6
model_BA_5000_0.5_3, 3600000, 3600000, 011220033443355667, 16, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 0110022334455667788229, 16, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 0110022334455116677889, 16, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677884, 15, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677883399:, 15, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445566776, 15, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677448, 15, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445566773, 15, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455665, 15, 7, 7
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455336677889, 15, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445500667, 15, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 0112233114455667, 15, 8, 8
model_BA_5000_0.5_3, 3600000, 3600000, 0112211334455667788997, 15, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122113344005566778, 15, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011220, 15, 3, 3
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344556677887799:, 15, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0110022334455667788779, 15, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344556677448899:, 15, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0110011223344556, 15, 8, 7
model_BA_5000_0.5_3, 3600000, 3600000, 0112233445566778899::4, 14, 11, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455664477889, 14, 10, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122332244556677889911:, 14, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122113344556677880099:, 14, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112211334455664477889, 14, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01122113344556644778, 14, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011221133445566447, 14, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 0112211334455006677889, 14, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 011221133440055667, 14, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 011002233445566778899::8, 14, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344556611778, 14, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344551166778, 14, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011002233445566778899::1, 13, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344556677889922:, 13, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344556677886, 13, 10, 9
model_BA_5000_0.5_3, 3600000, 3600000, 011223344556677883, 12, 9, 9
model_BA_5000_0.5_3, 3600000, 3600000, 01122334455446677889933:, 12, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011223344554466337, 12, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 011223344554466227, 12, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 011223344550, 12, 6, 6
model_BA_5000_0.5_3, 3600000, 3600000, 011223344335566778899::2, 12, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112233443355116, 12, 8, 7
model_BA_5000_0.5_3, 3600000, 3600000, 0112233441, 12, 5, 5
model_BA_5000_0.5_3, 3600000, 3600000, 01122330, 12, 4, 4
model_BA_5000_0.5_3, 3600000, 3600000, 01122113344556677889988:, 12, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 01122113344556677889944:, 12, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0112211334455662277883399:, 12, 13, 11
model_BA_5000_0.5_3, 3600000, 3600000, 011221133445566227, 12, 9, 8
model_BA_5000_0.5_3, 3600000, 3600000, 01122112233445566778899:, 12, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0110022334455667788998, 12, 11, 10
model_BA_5000_0.5_3, 3600000, 3600000, 01100223344556677882299:, 12, 12, 11
model_BA_5000_0.5_3, 3600000, 3600000, 0110022334455446, 12, 8, 7
model_BA_5000_0.5_3, 3600000, 3600000, 0110022334411556, 12, 8, 7
model_BA_5000_0.5_3, 3600000, 3600000, 01100112233445, 12, 7, 6
model_BA_5000_0.5_3, 3600000, 3600000, 0110, 12, 2, 2
