test,time_window,time_leap,pattern,frequency,length,size
model_BA_5000_0.2_2, 3600000, 3600000, 01122334400556, 10, 7, 7
model_BA_5000_0.2_2, 3600000, 3600000, 0110022334455660077889, 10, 11, 10
model_BA_5000_0.2_2, 3600000, 3600000, 0112233445566770, 9, 8, 8
model_BA_5000_0.2_2, 3600000, 3600000, 011223344556600778, 9, 9, 9
model_BA_5000_0.2_2, 3600000, 3600000, 011223344556677008, 8, 9, 9
model_BA_5000_0.2_2, 3600000, 3600000, 011223344005566778899:, 8, 11, 11
model_BA_5000_0.2_2, 3600000, 3600000, 011223344005566778, 8, 9, 9
model_BA_5000_0.2_2, 3600000, 3600000, 011002, 8, 3, 3
model_BA_5000_0.2_2, 3600000, 3600000, 011223344556677885, 6, 9, 9
model_BA_5000_0.2_2, 3600000, 3600000, 0112233445566774, 6, 8, 8
model_BA_5000_0.2_2, 3600000, 3600000, 0110, 6, 2, 2
model_BA_5000_0.2_2, 3600000, 3600000, 011223344556677887, 5, 9, 9
model_BA_5000_0.2_2, 3600000, 3600000, 01122334455660077889, 5, 10, 10
model_BA_5000_0.2_2, 3600000, 3600000, 011223344550, 5, 6, 6
model_BA_5000_0.2_2, 3600000, 3600000, 01122334455667788998, 4, 10, 10
model_BA_5000_0.2_2, 3600000, 3600000, 01122334455667788990, 4, 10, 10
model_BA_5000_0.2_2, 3600000, 3600000, 0112233445566776, 4, 8, 8
model_BA_5000_0.2_2, 3600000, 3600000, 01122334455667700882, 4, 10, 9
model_BA_5000_0.2_2, 3600000, 3600000, 011223344556611778899:, 4, 11, 11
model_BA_5000_0.2_2, 3600000, 3600000, 0112233445566117, 4, 8, 8
model_BA_5000_0.2_2, 3600000, 3600000, 01122334455661, 4, 7, 7
model_BA_5000_0.2_2, 3600000, 3600000, 011223344551, 4, 6, 6
model_BA_5000_0.2_2, 3600000, 3600000, 01122334455006677889, 4, 10, 10
model_BA_5000_0.2_2, 3600000, 3600000, 01122334455006, 4, 7, 7
model_BA_5000_0.2_2, 3600000, 3600000, 011223344005, 4, 6, 6
model_BA_5000_0.2_2, 3600000, 3600000, 0112233440, 4, 5, 5
model_BA_5000_0.2_2, 3600000, 3600000, 011221, 4, 3, 3
model_BA_5000_0.2_2, 3600000, 3600000, 01100223344556600778899:, 4, 12, 11
model_BA_5000_0.2_2, 3600000, 3600000, 011002233445566007, 4, 9, 8
model_BA_5000_0.2_2, 3600000, 3600000, 01122334455667788991, 3, 10, 10
model_BA_5000_0.2_2, 3600000, 3600000, 01122334455663, 3, 7, 7
model_BA_5000_0.2_2, 3600000, 3600000, 01122332, 3, 4, 4
model_BA_5000_0.2_2, 3600000, 3600000, 01122334455665, 2, 7, 7
model_BA_5000_0.2_2, 3600000, 3600000, 011223344556600778899:, 2, 11, 11
model_BA_5000_0.2_2, 3600000, 3600000, 0112233445566007, 2, 8, 8
model_BA_5000_0.2_2, 3600000, 3600000, 011223344552, 2, 6, 6
model_BA_5000_0.2_2, 3600000, 3600000, 011223344550066778899:, 2, 11, 11
model_BA_5000_0.2_2, 3600000, 3600000, 0112233441, 2, 5, 5
model_BA_5000_0.2_2, 3600000, 3600000, 0110022334455660, 2, 8, 7
model_BA_5000_0.2_2, 3600000, 3600000, 0112233445566778899::2, 1, 11, 11
model_BA_5000_0.2_2, 3600000, 3600000, 01122334455667788992, 1, 10, 10
model_BA_5000_0.2_2, 3600000, 3600000, 011223344556677880, 1, 9, 9
model_BA_5000_0.2_2, 3600000, 3600000, 01122334455662, 1, 7, 7
model_BA_5000_0.2_2, 3600000, 3600000, 01122334455660, 1, 7, 7
model_BA_5000_0.2_2, 3600000, 3600000, 011223344554, 1, 6, 6
model_BA_5000_0.2_2, 3600000, 3600000, 0112233443, 1, 5, 5
model_BA_5000_0.2_2, 3600000, 3600000, 01122330, 1, 4, 4
model_BA_5000_0.2_2, 3600000, 3600000, 01100223344551, 1, 7, 6
