test,time_window,time_leap,pattern,frequency,length,size
model1_5000, 60000, 60000, 01, 2500, 1, 2
model1_5000, 60000, 60000, 0112, 53, 2, 3
model1_5000, 60000, 60000, 011223, 1, 3, 4
model1_5000, 120000, 60000, 01, 2500, 1, 2
model1_5000, 120000, 60000, 0112, 53, 2, 3
model1_5000, 120000, 60000, 011223, 1, 3, 4
model1_5000, 120000, 120000, 01, 2500, 1, 2
model1_5000, 120000, 120000, 0112, 94, 2, 3
model1_5000, 120000, 120000, 011223, 3, 3, 4
model1_5000, 180000, 60000, 01, 2500, 1, 2
model1_5000, 180000, 60000, 0112, 53, 2, 3
model1_5000, 180000, 60000, 011223, 1, 3, 4
model1_5000, 180000, 120000, 01, 2500, 1, 2
model1_5000, 180000, 120000, 0112, 94, 2, 3
model1_5000, 180000, 120000, 011223, 4, 3, 4
model1_5000, 180000, 120000, 01122334, 1, 4, 5
model1_5000, 180000, 180000, 01, 2500, 1, 2
model1_5000, 180000, 180000, 0112, 130, 2, 3
model1_5000, 180000, 180000, 011223, 5, 3, 4
model1_5000, 180000, 180000, 01122334, 1, 4, 5
model1_5000, 240000, 60000, 01, 2500, 1, 2
model1_5000, 240000, 60000, 0112, 53, 2, 3
model1_5000, 240000, 60000, 011223, 1, 3, 4
model1_5000, 240000, 120000, 01, 2500, 1, 2
model1_5000, 240000, 120000, 0112, 94, 2, 3
model1_5000, 240000, 120000, 011223, 4, 3, 4
model1_5000, 240000, 120000, 01122334, 1, 4, 5
model1_5000, 240000, 180000, 01, 2500, 1, 2
model1_5000, 240000, 180000, 0112, 130, 2, 3
model1_5000, 240000, 180000, 011223, 6, 3, 4
model1_5000, 240000, 180000, 01122334, 1, 4, 5
model1_5000, 240000, 240000, 01, 2500, 1, 2
model1_5000, 240000, 240000, 0112, 176, 2, 3
model1_5000, 240000, 240000, 011223, 6, 3, 4
model1_5000, 240000, 240000, 01122334, 1, 4, 5
model1_5000, 300000, 60000, 01, 2500, 1, 2
model1_5000, 300000, 60000, 0112, 53, 2, 3
model1_5000, 300000, 60000, 011223, 1, 3, 4
model1_5000, 300000, 120000, 01, 2500, 1, 2
model1_5000, 300000, 120000, 0112, 94, 2, 3
model1_5000, 300000, 120000, 011223, 4, 3, 4
model1_5000, 300000, 120000, 01122334, 1, 4, 5
model1_5000, 300000, 180000, 01, 2500, 1, 2
model1_5000, 300000, 180000, 0112, 130, 2, 3
model1_5000, 300000, 180000, 011223, 6, 3, 4
model1_5000, 300000, 180000, 01122334, 2, 4, 5
model1_5000, 300000, 240000, 01, 2500, 1, 2
model1_5000, 300000, 240000, 0112, 176, 2, 3
model1_5000, 300000, 240000, 011223, 11, 3, 4
model1_5000, 300000, 240000, 01122334, 2, 4, 5
model1_5000, 300000, 300000, 01, 2500, 1, 2
model1_5000, 300000, 300000, 0112, 212, 2, 3
model1_5000, 300000, 300000, 011223, 14, 3, 4
model1_5000, 300000, 300000, 01122334, 2, 4, 5
model1_5000, 300000, 300000, 0110, 1, 2, 2
model1_5000, 360000, 60000, 01, 2500, 1, 2
model1_5000, 360000, 60000, 0112, 53, 2, 3
model1_5000, 360000, 60000, 011223, 1, 3, 4
model1_5000, 360000, 120000, 01, 2500, 1, 2
model1_5000, 360000, 120000, 0112, 94, 2, 3
model1_5000, 360000, 120000, 011223, 4, 3, 4
model1_5000, 360000, 120000, 01122334, 1, 4, 5
model1_5000, 360000, 180000, 01, 2500, 1, 2
model1_5000, 360000, 180000, 0112, 130, 2, 3
model1_5000, 360000, 180000, 011223, 6, 3, 4
model1_5000, 360000, 180000, 01122334, 2, 4, 5
model1_5000, 360000, 240000, 01, 2500, 1, 2
model1_5000, 360000, 240000, 0112, 176, 2, 3
model1_5000, 360000, 240000, 011223, 13, 3, 4
model1_5000, 360000, 240000, 01122334, 2, 4, 5
model1_5000, 360000, 300000, 01, 2500, 1, 2
model1_5000, 360000, 300000, 0112, 212, 2, 3
model1_5000, 360000, 300000, 011223, 18, 3, 4
model1_5000, 360000, 300000, 01122334, 2, 4, 5
model1_5000, 360000, 300000, 011002, 1, 3, 3
model1_5000, 360000, 300000, 0110, 1, 2, 2
model1_5000, 360000, 360000, 01, 2500, 1, 2
model1_5000, 360000, 360000, 0112, 256, 2, 3
model1_5000, 360000, 360000, 011223, 18, 3, 4
model1_5000, 360000, 360000, 01122334, 2, 4, 5
model1_5000, 360000, 360000, 011002, 1, 3, 3
model1_5000, 360000, 360000, 0110, 1, 2, 2
model1_5000, 420000, 60000, 01, 2500, 1, 2
model1_5000, 420000, 60000, 0112, 53, 2, 3
model1_5000, 420000, 60000, 011223, 1, 3, 4
model1_5000, 420000, 120000, 01, 2500, 1, 2
model1_5000, 420000, 120000, 0112, 94, 2, 3
model1_5000, 420000, 120000, 011223, 4, 3, 4
model1_5000, 420000, 120000, 01122334, 1, 4, 5
model1_5000, 420000, 180000, 01, 2500, 1, 2
model1_5000, 420000, 180000, 0112, 130, 2, 3
model1_5000, 420000, 180000, 011223, 6, 3, 4
model1_5000, 420000, 180000, 01122334, 2, 4, 5
model1_5000, 420000, 240000, 01, 2500, 1, 2
model1_5000, 420000, 240000, 0112, 176, 2, 3
model1_5000, 420000, 240000, 011223, 14, 3, 4
model1_5000, 420000, 240000, 01122334, 2, 4, 5
model1_5000, 420000, 300000, 01, 2500, 1, 2
model1_5000, 420000, 300000, 0112, 212, 2, 3
model1_5000, 420000, 300000, 011223, 20, 3, 4
model1_5000, 420000, 300000, 01122334, 2, 4, 5
model1_5000, 420000, 300000, 011002, 1, 3, 3
model1_5000, 420000, 300000, 0110, 1, 2, 2
model1_5000, 420000, 360000, 01, 2500, 1, 2
model1_5000, 420000, 360000, 0112, 256, 2, 3
model1_5000, 420000, 360000, 011223, 22, 3, 4
model1_5000, 420000, 360000, 01122334, 2, 4, 5
model1_5000, 420000, 360000, 011002, 1, 3, 3
model1_5000, 420000, 360000, 0110, 1, 2, 2
model1_5000, 420000, 420000, 01, 2500, 1, 2
model1_5000, 420000, 420000, 0112, 298, 2, 3
model1_5000, 420000, 420000, 011223, 22, 3, 4
model1_5000, 420000, 420000, 01122334, 2, 4, 5
model1_5000, 420000, 420000, 011002, 1, 3, 3
model1_5000, 420000, 420000, 0110, 1, 2, 2
model1_5000, 480000, 60000, 01, 2500, 1, 2
model1_5000, 480000, 60000, 0112, 53, 2, 3
model1_5000, 480000, 60000, 011223, 1, 3, 4
model1_5000, 480000, 120000, 01, 2500, 1, 2
model1_5000, 480000, 120000, 0112, 94, 2, 3
model1_5000, 480000, 120000, 011223, 4, 3, 4
model1_5000, 480000, 120000, 01122334, 1, 4, 5
model1_5000, 480000, 180000, 01, 2500, 1, 2
model1_5000, 480000, 180000, 0112, 130, 2, 3
model1_5000, 480000, 180000, 011223, 6, 3, 4
model1_5000, 480000, 180000, 01122334, 2, 4, 5
model1_5000, 480000, 240000, 01, 2500, 1, 2
model1_5000, 480000, 240000, 0112, 176, 2, 3
model1_5000, 480000, 240000, 011223, 15, 3, 4
model1_5000, 480000, 240000, 01122334, 2, 4, 5
model1_5000, 480000, 300000, 01, 2500, 1, 2
model1_5000, 480000, 300000, 0112, 212, 2, 3
model1_5000, 480000, 300000, 011223, 27, 3, 4
model1_5000, 480000, 300000, 01122334, 4, 4, 5
model1_5000, 480000, 300000, 011221, 2, 3, 3
model1_5000, 480000, 300000, 011002, 1, 3, 3
model1_5000, 480000, 300000, 0110, 1, 2, 2
model1_5000, 480000, 360000, 01, 2500, 1, 2
model1_5000, 480000, 360000, 0112, 256, 2, 3
model1_5000, 480000, 360000, 011223, 33, 3, 4
model1_5000, 480000, 360000, 01122334, 4, 4, 5
model1_5000, 480000, 360000, 011221, 2, 3, 3
model1_5000, 480000, 360000, 011002, 1, 3, 3
model1_5000, 480000, 360000, 0110, 1, 2, 2
model1_5000, 480000, 420000, 01, 2500, 1, 2
model1_5000, 480000, 420000, 0112, 298, 2, 3
model1_5000, 480000, 420000, 011223, 35, 3, 4
model1_5000, 480000, 420000, 01122334, 5, 4, 5
model1_5000, 480000, 420000, 011221, 2, 3, 3
model1_5000, 480000, 420000, 011002, 1, 3, 3
model1_5000, 480000, 420000, 0110, 1, 2, 2
model1_5000, 480000, 480000, 01, 2500, 1, 2
model1_5000, 480000, 480000, 0112, 327, 2, 3
model1_5000, 480000, 480000, 011223, 37, 3, 4
model1_5000, 480000, 480000, 01122334, 5, 4, 5
model1_5000, 480000, 480000, 011221, 2, 3, 3
model1_5000, 480000, 480000, 011002, 1, 3, 3
model1_5000, 480000, 480000, 0110, 1, 2, 2
model1_5000, 540000, 60000, 01, 2500, 1, 2
model1_5000, 540000, 60000, 0112, 53, 2, 3
model1_5000, 540000, 60000, 011223, 1, 3, 4
model1_5000, 540000, 120000, 01, 2500, 1, 2
model1_5000, 540000, 120000, 0112, 94, 2, 3
model1_5000, 540000, 120000, 011223, 4, 3, 4
model1_5000, 540000, 120000, 01122334, 1, 4, 5
model1_5000, 540000, 180000, 01, 2500, 1, 2
model1_5000, 540000, 180000, 0112, 130, 2, 3
model1_5000, 540000, 180000, 011223, 6, 3, 4
model1_5000, 540000, 180000, 01122334, 2, 4, 5
model1_5000, 540000, 240000, 01, 2500, 1, 2
model1_5000, 540000, 240000, 0112, 176, 2, 3
model1_5000, 540000, 240000, 011223, 15, 3, 4
model1_5000, 540000, 240000, 01122334, 3, 4, 5
model1_5000, 540000, 300000, 01, 2500, 1, 2
model1_5000, 540000, 300000, 0112, 212, 2, 3
model1_5000, 540000, 300000, 011223, 27, 3, 4
model1_5000, 540000, 300000, 01122334, 5, 4, 5
model1_5000, 540000, 300000, 01122113, 2, 4, 4
model1_5000, 540000, 300000, 011221, 2, 3, 3
model1_5000, 540000, 300000, 011002, 2, 3, 3
model1_5000, 540000, 300000, 01100223, 1, 4, 4
model1_5000, 540000, 300000, 0110, 1, 2, 2
model1_5000, 540000, 360000, 01, 2500, 1, 2
model1_5000, 540000, 360000, 0112, 256, 2, 3
model1_5000, 540000, 360000, 011223, 33, 3, 4
model1_5000, 540000, 360000, 01122334, 6, 4, 5
model1_5000, 540000, 360000, 01122113, 2, 4, 4
model1_5000, 540000, 360000, 011221, 2, 3, 3
model1_5000, 540000, 360000, 011002, 2, 3, 3
model1_5000, 540000, 360000, 01100223, 1, 4, 4
model1_5000, 540000, 360000, 0110, 1, 2, 2
model1_5000, 540000, 420000, 01, 2500, 1, 2
model1_5000, 540000, 420000, 0112, 298, 2, 3
model1_5000, 540000, 420000, 011223, 36, 3, 4
model1_5000, 540000, 420000, 01122334, 7, 4, 5
model1_5000, 540000, 420000, 01122113, 2, 4, 4
model1_5000, 540000, 420000, 011221, 2, 3, 3
model1_5000, 540000, 420000, 011002, 2, 3, 3
model1_5000, 540000, 420000, 01100223, 1, 4, 4
model1_5000, 540000, 420000, 0110, 1, 2, 2
model1_5000, 540000, 480000, 01, 2500, 1, 2
model1_5000, 540000, 480000, 0112, 327, 2, 3
model1_5000, 540000, 480000, 011223, 40, 3, 4
model1_5000, 540000, 480000, 01122334, 8, 4, 5
model1_5000, 540000, 480000, 01122113, 2, 4, 4
model1_5000, 540000, 480000, 011221, 2, 3, 3
model1_5000, 540000, 480000, 011002, 2, 3, 3
model1_5000, 540000, 480000, 01100223, 1, 4, 4
model1_5000, 540000, 480000, 0110, 1, 2, 2
model1_5000, 540000, 540000, 01, 2500, 1, 2
model1_5000, 540000, 540000, 0112, 368, 2, 3
model1_5000, 540000, 540000, 011223, 40, 3, 4
model1_5000, 540000, 540000, 01122334, 8, 4, 5
model1_5000, 540000, 540000, 01122113, 2, 4, 4
model1_5000, 540000, 540000, 011221, 2, 3, 3
model1_5000, 540000, 540000, 011002, 2, 3, 3
model1_5000, 540000, 540000, 01100223, 1, 4, 4
model1_5000, 540000, 540000, 0110, 1, 2, 2
model1_5000, 600000, 60000, 01, 2500, 1, 2
model1_5000, 600000, 60000, 0112, 53, 2, 3
model1_5000, 600000, 60000, 011223, 1, 3, 4
model1_5000, 600000, 120000, 01, 2500, 1, 2
model1_5000, 600000, 120000, 0112, 94, 2, 3
model1_5000, 600000, 120000, 011223, 4, 3, 4
model1_5000, 600000, 120000, 01122334, 1, 4, 5
model1_5000, 600000, 180000, 01, 2500, 1, 2
model1_5000, 600000, 180000, 0112, 130, 2, 3
model1_5000, 600000, 180000, 011223, 6, 3, 4
model1_5000, 600000, 180000, 01122334, 2, 4, 5
model1_5000, 600000, 240000, 01, 2500, 1, 2
model1_5000, 600000, 240000, 0112, 176, 2, 3
model1_5000, 600000, 240000, 011223, 15, 3, 4
model1_5000, 600000, 240000, 01122334, 3, 4, 5
model1_5000, 600000, 300000, 01, 2500, 1, 2
model1_5000, 600000, 300000, 0112, 212, 2, 3
model1_5000, 600000, 300000, 011223, 27, 3, 4
model1_5000, 600000, 300000, 01122334, 5, 4, 5
model1_5000, 600000, 300000, 01122113, 2, 4, 4
model1_5000, 600000, 300000, 011221, 2, 3, 3
model1_5000, 600000, 300000, 011002, 2, 3, 3
model1_5000, 600000, 300000, 01100223, 1, 4, 4
model1_5000, 600000, 300000, 0110, 1, 2, 2
model1_5000, 600000, 360000, 01, 2500, 1, 2
model1_5000, 600000, 360000, 0112, 256, 2, 3
model1_5000, 600000, 360000, 011223, 36, 3, 4
model1_5000, 600000, 360000, 01122334, 6, 4, 5
model1_5000, 600000, 360000, 01122113, 2, 4, 4
model1_5000, 600000, 360000, 011221, 2, 3, 3
model1_5000, 600000, 360000, 011002, 2, 3, 3
model1_5000, 600000, 360000, 01100223, 1, 4, 4
model1_5000, 600000, 360000, 0110, 1, 2, 2
model1_5000, 600000, 420000, 01, 2500, 1, 2
model1_5000, 600000, 420000, 0112, 298, 2, 3
model1_5000, 600000, 420000, 011223, 40, 3, 4
model1_5000, 600000, 420000, 01122334, 7, 4, 5
model1_5000, 600000, 420000, 01122113, 2, 4, 4
model1_5000, 600000, 420000, 011221, 2, 3, 3
model1_5000, 600000, 420000, 011002, 2, 3, 3
model1_5000, 600000, 420000, 01100223, 1, 4, 4
model1_5000, 600000, 420000, 0110, 1, 2, 2
model1_5000, 600000, 480000, 01, 2500, 1, 2
model1_5000, 600000, 480000, 0112, 327, 2, 3
model1_5000, 600000, 480000, 011223, 46, 3, 4
model1_5000, 600000, 480000, 01122334, 8, 4, 5
model1_5000, 600000, 480000, 01122113, 2, 4, 4
model1_5000, 600000, 480000, 011221, 2, 3, 3
model1_5000, 600000, 480000, 011002, 2, 3, 3
model1_5000, 600000, 480000, 0112233445, 1, 5, 6
model1_5000, 600000, 480000, 01100223, 1, 4, 4
model1_5000, 600000, 480000, 0110, 1, 2, 2
model1_5000, 600000, 540000, 01, 2500, 1, 2
model1_5000, 600000, 540000, 0112, 368, 2, 3
model1_5000, 600000, 540000, 011223, 48, 3, 4
model1_5000, 600000, 540000, 01122334, 8, 4, 5
model1_5000, 600000, 540000, 01122113, 2, 4, 4
model1_5000, 600000, 540000, 011221, 2, 3, 3
model1_5000, 600000, 540000, 011002, 2, 3, 3
model1_5000, 600000, 540000, 0112233445, 1, 5, 6
model1_5000, 600000, 540000, 01100223, 1, 4, 4
model1_5000, 600000, 540000, 0110, 1, 2, 2
model1_5000, 600000, 600000, 01, 2500, 1, 2
model1_5000, 600000, 600000, 0112, 409, 2, 3
model1_5000, 600000, 600000, 011223, 49, 3, 4
model1_5000, 600000, 600000, 01122334, 8, 4, 5
model1_5000, 600000, 600000, 01122113, 2, 4, 4
model1_5000, 600000, 600000, 011221, 2, 3, 3
model1_5000, 600000, 600000, 011002, 2, 3, 3
model1_5000, 600000, 600000, 0112233445, 1, 5, 6
model1_5000, 600000, 600000, 01100223, 1, 4, 4
model1_5000, 600000, 600000, 0110, 1, 2, 2
model1_5000, 660000, 60000, 01, 2500, 1, 2
model1_5000, 660000, 60000, 0112, 53, 2, 3
model1_5000, 660000, 60000, 011223, 1, 3, 4
model1_5000, 660000, 120000, 01, 2500, 1, 2
model1_5000, 660000, 120000, 0112, 94, 2, 3
model1_5000, 660000, 120000, 011223, 4, 3, 4
model1_5000, 660000, 120000, 01122334, 1, 4, 5
model1_5000, 660000, 180000, 01, 2500, 1, 2
model1_5000, 660000, 180000, 0112, 130, 2, 3
model1_5000, 660000, 180000, 011223, 6, 3, 4
model1_5000, 660000, 180000, 01122334, 2, 4, 5
model1_5000, 660000, 240000, 01, 2500, 1, 2
model1_5000, 660000, 240000, 0112, 176, 2, 3
model1_5000, 660000, 240000, 011223, 15, 3, 4
model1_5000, 660000, 240000, 01122334, 3, 4, 5
model1_5000, 660000, 300000, 01, 2500, 1, 2
model1_5000, 660000, 300000, 0112, 212, 2, 3
model1_5000, 660000, 300000, 011223, 27, 3, 4
model1_5000, 660000, 300000, 01122334, 5, 4, 5
model1_5000, 660000, 300000, 01122113, 2, 4, 4
model1_5000, 660000, 300000, 011221, 2, 3, 3
model1_5000, 660000, 300000, 011002, 2, 3, 3
model1_5000, 660000, 300000, 01100223, 1, 4, 4
model1_5000, 660000, 300000, 0110, 1, 2, 2
model1_5000, 660000, 360000, 01, 2500, 1, 2
model1_5000, 660000, 360000, 0112, 256, 2, 3
model1_5000, 660000, 360000, 011223, 38, 3, 4
model1_5000, 660000, 360000, 01122334, 6, 4, 5
model1_5000, 660000, 360000, 01122113, 2, 4, 4
model1_5000, 660000, 360000, 011221, 2, 3, 3
model1_5000, 660000, 360000, 011002, 2, 3, 3
model1_5000, 660000, 360000, 01100223, 1, 4, 4
model1_5000, 660000, 360000, 0110, 1, 2, 2
model1_5000, 660000, 420000, 01, 2500, 1, 2
model1_5000, 660000, 420000, 0112, 298, 2, 3
model1_5000, 660000, 420000, 011223, 42, 3, 4
model1_5000, 660000, 420000, 01122334, 7, 4, 5
model1_5000, 660000, 420000, 01122113, 2, 4, 4
model1_5000, 660000, 420000, 011221, 2, 3, 3
model1_5000, 660000, 420000, 011002, 2, 3, 3
model1_5000, 660000, 420000, 01100223, 1, 4, 4
model1_5000, 660000, 420000, 0110, 1, 2, 2
model1_5000, 660000, 480000, 01, 2500, 1, 2
model1_5000, 660000, 480000, 0112, 327, 2, 3
model1_5000, 660000, 480000, 011223, 51, 3, 4
model1_5000, 660000, 480000, 01122334, 8, 4, 5
model1_5000, 660000, 480000, 01122113, 2, 4, 4
model1_5000, 660000, 480000, 011221, 2, 3, 3
model1_5000, 660000, 480000, 011002, 2, 3, 3
model1_5000, 660000, 480000, 0112233445, 1, 5, 6
model1_5000, 660000, 480000, 01100223, 1, 4, 4
model1_5000, 660000, 480000, 0110, 1, 2, 2
model1_5000, 660000, 540000, 01, 2500, 1, 2
model1_5000, 660000, 540000, 0112, 368, 2, 3
model1_5000, 660000, 540000, 011223, 54, 3, 4
model1_5000, 660000, 540000, 01122334, 8, 4, 5
model1_5000, 660000, 540000, 01122113, 2, 4, 4
model1_5000, 660000, 540000, 011221, 2, 3, 3
model1_5000, 660000, 540000, 011002, 2, 3, 3
model1_5000, 660000, 540000, 0112233445, 1, 5, 6
model1_5000, 660000, 540000, 01100223, 1, 4, 4
model1_5000, 660000, 540000, 0110, 1, 2, 2
model1_5000, 660000, 600000, 01, 2500, 1, 2
model1_5000, 660000, 600000, 0112, 409, 2, 3
model1_5000, 660000, 600000, 011223, 62, 3, 4
model1_5000, 660000, 600000, 01122334, 8, 4, 5
model1_5000, 660000, 600000, 01122113, 2, 4, 4
model1_5000, 660000, 600000, 011221, 2, 3, 3
model1_5000, 660000, 600000, 011002, 2, 3, 3
model1_5000, 660000, 600000, 0112233445, 1, 5, 6
model1_5000, 660000, 600000, 01100223, 1, 4, 4
model1_5000, 660000, 600000, 0110, 1, 2, 2
model1_5000, 660000, 660000, 01, 2500, 1, 2
model1_5000, 660000, 660000, 0112, 453, 2, 3
model1_5000, 660000, 660000, 011223, 63, 3, 4
model1_5000, 660000, 660000, 01122334, 8, 4, 5
model1_5000, 660000, 660000, 01122113, 2, 4, 4
model1_5000, 660000, 660000, 011221, 2, 3, 3
model1_5000, 660000, 660000, 011002, 2, 3, 3
model1_5000, 660000, 660000, 0112233445, 1, 5, 6
model1_5000, 660000, 660000, 01100223, 1, 4, 4
model1_5000, 660000, 660000, 0110, 1, 2, 2
model1_5000, 720000, 60000, 01, 2500, 1, 2
model1_5000, 720000, 60000, 0112, 53, 2, 3
model1_5000, 720000, 60000, 011223, 1, 3, 4
model1_5000, 720000, 120000, 01, 2500, 1, 2
model1_5000, 720000, 120000, 0112, 94, 2, 3
model1_5000, 720000, 120000, 011223, 4, 3, 4
model1_5000, 720000, 120000, 01122334, 1, 4, 5
model1_5000, 720000, 180000, 01, 2500, 1, 2
model1_5000, 720000, 180000, 0112, 130, 2, 3
model1_5000, 720000, 180000, 011223, 6, 3, 4
model1_5000, 720000, 180000, 01122334, 2, 4, 5
model1_5000, 720000, 240000, 01, 2500, 1, 2
model1_5000, 720000, 240000, 0112, 176, 2, 3
model1_5000, 720000, 240000, 011223, 15, 3, 4
model1_5000, 720000, 240000, 01122334, 3, 4, 5
model1_5000, 720000, 300000, 01, 2500, 1, 2
model1_5000, 720000, 300000, 0112, 212, 2, 3
model1_5000, 720000, 300000, 011223, 27, 3, 4
model1_5000, 720000, 300000, 01122334, 5, 4, 5
model1_5000, 720000, 300000, 01122113, 4, 4, 4
model1_5000, 720000, 300000, 011221, 2, 3, 3
model1_5000, 720000, 300000, 011002, 2, 3, 3
model1_5000, 720000, 300000, 0112211334, 1, 5, 5
model1_5000, 720000, 300000, 01100223, 1, 4, 4
model1_5000, 720000, 300000, 0110, 1, 2, 2
model1_5000, 720000, 360000, 01, 2500, 1, 2
model1_5000, 720000, 360000, 0112, 256, 2, 3
model1_5000, 720000, 360000, 011223, 38, 3, 4
model1_5000, 720000, 360000, 01122334, 6, 4, 5
model1_5000, 720000, 360000, 01122113, 4, 4, 4
model1_5000, 720000, 360000, 011221, 2, 3, 3
model1_5000, 720000, 360000, 011002, 2, 3, 3
model1_5000, 720000, 360000, 0112211334, 1, 5, 5
model1_5000, 720000, 360000, 01100223, 1, 4, 4
model1_5000, 720000, 360000, 0110, 1, 2, 2
model1_5000, 720000, 420000, 01, 2500, 1, 2
model1_5000, 720000, 420000, 0112, 298, 2, 3
model1_5000, 720000, 420000, 011223, 46, 3, 4
model1_5000, 720000, 420000, 01122334, 7, 4, 5
model1_5000, 720000, 420000, 01122113, 4, 4, 4
model1_5000, 720000, 420000, 011221, 2, 3, 3
model1_5000, 720000, 420000, 011002, 2, 3, 3
model1_5000, 720000, 420000, 0112211334, 1, 5, 5
model1_5000, 720000, 420000, 01100223, 1, 4, 4
model1_5000, 720000, 420000, 0110, 1, 2, 2
model1_5000, 720000, 480000, 01, 2500, 1, 2
model1_5000, 720000, 480000, 0112, 327, 2, 3
model1_5000, 720000, 480000, 011223, 61, 3, 4
model1_5000, 720000, 480000, 01122334, 12, 4, 5
model1_5000, 720000, 480000, 01122113, 4, 4, 4
model1_5000, 720000, 480000, 011221, 2, 3, 3
model1_5000, 720000, 480000, 011002, 2, 3, 3
model1_5000, 720000, 480000, 0112233445, 1, 5, 6
model1_5000, 720000, 480000, 0112211334, 1, 5, 5
model1_5000, 720000, 480000, 01100223, 1, 4, 4
model1_5000, 720000, 480000, 0110, 1, 2, 2
model1_5000, 720000, 540000, 01, 2500, 1, 2
model1_5000, 720000, 540000, 0112, 368, 2, 3
model1_5000, 720000, 540000, 011223, 66, 3, 4
model1_5000, 720000, 540000, 01122334, 12, 4, 5
model1_5000, 720000, 540000, 01122113, 4, 4, 4
model1_5000, 720000, 540000, 011221, 2, 3, 3
model1_5000, 720000, 540000, 011002, 2, 3, 3
model1_5000, 720000, 540000, 0112233445, 1, 5, 6
model1_5000, 720000, 540000, 0112211334, 1, 5, 5
model1_5000, 720000, 540000, 01100223, 1, 4, 4
model1_5000, 720000, 540000, 0110, 1, 2, 2
model1_5000, 720000, 600000, 01, 2500, 1, 2
model1_5000, 720000, 600000, 0112, 409, 2, 3
model1_5000, 720000, 600000, 011223, 77, 3, 4
model1_5000, 720000, 600000, 01122334, 12, 4, 5
model1_5000, 720000, 600000, 01122113, 4, 4, 4
model1_5000, 720000, 600000, 011221, 2, 3, 3
model1_5000, 720000, 600000, 011002, 2, 3, 3
model1_5000, 720000, 600000, 0112233445, 1, 5, 6
model1_5000, 720000, 600000, 0112211334, 1, 5, 5
model1_5000, 720000, 600000, 01100223, 1, 4, 4
model1_5000, 720000, 600000, 0110, 1, 2, 2
model1_5000, 720000, 660000, 01, 2500, 1, 2
model1_5000, 720000, 660000, 0112, 453, 2, 3
model1_5000, 720000, 660000, 011223, 79, 3, 4
model1_5000, 720000, 660000, 01122334, 13, 4, 5
model1_5000, 720000, 660000, 01122113, 4, 4, 4
model1_5000, 720000, 660000, 011221, 2, 3, 3
model1_5000, 720000, 660000, 011002, 2, 3, 3
model1_5000, 720000, 660000, 0112233445, 1, 5, 6
model1_5000, 720000, 660000, 0112211334, 1, 5, 5
model1_5000, 720000, 660000, 01100223, 1, 4, 4
model1_5000, 720000, 660000, 0110, 1, 2, 2
model1_5000, 720000, 720000, 01, 2500, 1, 2
model1_5000, 720000, 720000, 0112, 485, 2, 3
model1_5000, 720000, 720000, 011223, 80, 3, 4
model1_5000, 720000, 720000, 01122334, 13, 4, 5
model1_5000, 720000, 720000, 01122113, 4, 4, 4
model1_5000, 720000, 720000, 011221, 2, 3, 3
model1_5000, 720000, 720000, 011002, 2, 3, 3
model1_5000, 720000, 720000, 0110, 2, 2, 2
model1_5000, 720000, 720000, 0112233445, 1, 5, 6
model1_5000, 720000, 720000, 0112211334, 1, 5, 5
model1_5000, 720000, 720000, 01100223, 1, 4, 4
model1_5000, 780000, 60000, 01, 2500, 1, 2
model1_5000, 780000, 60000, 0112, 53, 2, 3
model1_5000, 780000, 60000, 011223, 1, 3, 4
model1_5000, 780000, 120000, 01, 2500, 1, 2
model1_5000, 780000, 120000, 0112, 94, 2, 3
model1_5000, 780000, 120000, 011223, 4, 3, 4
model1_5000, 780000, 120000, 01122334, 1, 4, 5
model1_5000, 780000, 180000, 01, 2500, 1, 2
model1_5000, 780000, 180000, 0112, 130, 2, 3
model1_5000, 780000, 180000, 011223, 6, 3, 4
model1_5000, 780000, 180000, 01122334, 2, 4, 5
model1_5000, 780000, 240000, 01, 2500, 1, 2
model1_5000, 780000, 240000, 0112, 176, 2, 3
model1_5000, 780000, 240000, 011223, 15, 3, 4
model1_5000, 780000, 240000, 01122334, 3, 4, 5
model1_5000, 780000, 300000, 01, 2500, 1, 2
model1_5000, 780000, 300000, 0112, 212, 2, 3
model1_5000, 780000, 300000, 011223, 27, 3, 4
model1_5000, 780000, 300000, 01122334, 5, 4, 5
model1_5000, 780000, 300000, 01122113, 4, 4, 4
model1_5000, 780000, 300000, 0112211334, 2, 5, 5
model1_5000, 780000, 300000, 011221, 2, 3, 3
model1_5000, 780000, 300000, 011002, 2, 3, 3
model1_5000, 780000, 300000, 01100223, 1, 4, 4
model1_5000, 780000, 300000, 0110, 1, 2, 2
model1_5000, 780000, 360000, 01, 2500, 1, 2
model1_5000, 780000, 360000, 0112, 256, 2, 3
model1_5000, 780000, 360000, 011223, 38, 3, 4
model1_5000, 780000, 360000, 01122334, 6, 4, 5
model1_5000, 780000, 360000, 01122113, 4, 4, 4
model1_5000, 780000, 360000, 0112211334, 2, 5, 5
model1_5000, 780000, 360000, 011221, 2, 3, 3
model1_5000, 780000, 360000, 011002, 2, 3, 3
model1_5000, 780000, 360000, 01100223, 1, 4, 4
model1_5000, 780000, 360000, 0110, 1, 2, 2
model1_5000, 780000, 420000, 01, 2500, 1, 2
model1_5000, 780000, 420000, 0112, 298, 2, 3
model1_5000, 780000, 420000, 011223, 47, 3, 4
model1_5000, 780000, 420000, 01122334, 9, 4, 5
